participant_ID,currentTrial,subject_id,study_id,session_id,rt,response,task,ball_X,obstacle_groundTruth_x,obstacle_groundTruth_y,stimulus_idx,trial_name,flipped,choice,timeLimit,obstacle_choice_x,obstacle_choice_y,ball_X_final,obstacle_groundTruth_x_final,obstacle_choice_x_final,is_accurate
66e0d867f745183388c72031_result,19.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,986.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,False,lp,1000.0,323.3,297.4070551689986,322.3,356.42114317029973,323.3,False
66e0d867f745183388c72031_result,20.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,645.0,f,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,True,lp,1000.0,501.0,227.2843295913261,500.0,446.5288568297003,499.0,True
66e0d867f745183388c72031_result,21.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,765.0,f,ballFalling,322.3,379.3711431702997,245.25,1.0,fallScene,True,mid,1000.0,390.27114317029975,300.0,677.7,620.6288568297002,609.7288568297002,True
66e0d867f745183388c72031_result,22.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,719.0,j,ballFalling,322.3,308.07114317029976,253.89,2.0,fallScene,False,mid,1000.0,321.3,300.0,322.3,308.07114317029976,321.3,False
66e0d867f745183388c72031_result,23.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,849.0,f,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,True,gt,1000.0,510.8711431702997,369.03,500.0,489.1288568297003,489.1288568297003,False
66e0d867f745183388c72031_result,24.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,773.0,j,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,True,mid,1000.0,501.0,300.0,500.0,489.1288568297003,499.0,False
66e0d867f745183388c72031_result,25.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,632.0,j,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,True,gt,3000.0,575.4211431702997,266.76,395.5999999999999,424.57885682970027,424.57885682970027,True
66e0d867f745183388c72031_result,26.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,743.0,f,ballFalling,322.3,308.07114317029976,253.89,2.0,fallScene,False,gt,3000.0,308.07114317029976,253.89,322.3,308.07114317029976,308.07114317029976,False
66e0d867f745183388c72031_result,27.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,957.0,f,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,True,gt,3000.0,479.9211431702998,330.87,500.0,520.0788568297003,520.0788568297003,False
66e0d867f745183388c72031_result,28.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,832.0,f,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,True,lp,3000.0,605.4000000000001,372.6340973215488,395.5999999999999,349.97885682970036,394.5999999999999,True
66e0d867f745183388c72031_result,29.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,961.0,f,ballFalling,322.3,379.3711431702997,245.25,1.0,fallScene,False,mid,3000.0,390.27114317029975,300.0,322.3,379.3711431702997,390.27114317029975,True
66e0d867f745183388c72031_result,30.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1355.0,j,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,False,mid,3000.0,605.4000000000001,300.0,604.4000000000001,650.0211431702996,605.4000000000001,False
66e0d867f745183388c72031_result,31.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,737.0,f,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,False,gt,3000.0,296.07114317029976,371.46,322.3,296.07114317029976,296.07114317029976,False
66e0d867f745183388c72031_result,32.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1065.0,j,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,True,lp,3000.0,501.0,227.2843295913261,500.0,446.5288568297003,499.0,False
66e0d867f745183388c72031_result,33.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,680.0,f,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,True,gt,3000.0,553.4711431702997,282.51,500.0,446.5288568297003,446.5288568297003,False
66e0d867f745183388c72031_result,34.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,740.0,f,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,False,lp,3000.0,603.4000000000001,151.0,604.4000000000001,575.4211431702997,603.4000000000001,True
66e0d867f745183388c72031_result,35.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,683.0,f,ballFalling,604.4000000000001,596.8711431702998,394.5,10.0,fallScene,True,mid,3000.0,536.4288568297004,300.0,395.5999999999999,403.1288568297002,463.5711431702996,True
66e0d867f745183388c72031_result,36.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,845.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,True,mid,3000.0,390.27114317029975,300.0,677.7,643.5788568297003,609.7288568297002,False
66e0d867f745183388c72031_result,37.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,821.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,True,lp,3000.0,323.3,297.4070551689986,677.7,643.5788568297003,676.7,False
66e0d867f745183388c72031_result,38.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,624.0,f,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,False,gt,3000.0,575.4211431702997,266.76,604.4000000000001,575.4211431702997,575.4211431702997,False
66e0d867f745183388c72031_result,39.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1289.0,f,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,False,lp,3000.0,605.4000000000001,151.0,604.4000000000001,667.6211431702998,605.4000000000001,True
66e0d867f745183388c72031_result,40.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,977.0,f,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,False,mid,3000.0,536.4288568297004,300.0,604.4000000000001,575.4211431702997,536.4288568297004,True
66e0d867f745183388c72031_result,41.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1062.0,f,ballFalling,604.4000000000001,596.8711431702998,394.5,10.0,fallScene,True,gt,3000.0,596.8711431702998,394.5,395.5999999999999,403.1288568297002,403.1288568297002,False
66e0d867f745183388c72031_result,42.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1008.0,j,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,False,mid,3000.0,499.0,300.0,500.0,479.9211431702998,499.0,False
66e0d867f745183388c72031_result,43.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,782.0,f,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,False,lp,3000.0,501.0,227.2843295913261,500.0,553.4711431702997,501.0,True
66e0d867f745183388c72031_result,44.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,696.0,f,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,True,gt,3000.0,667.6211431702998,201.78,395.5999999999999,332.3788568297002,332.3788568297002,False
66e0d867f745183388c72031_result,45.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,856.0,j,ballFalling,322.3,379.3711431702997,245.25,1.0,fallScene,True,lp,3000.0,323.3,217.74551669457017,677.7,620.6288568297002,676.7,False
66e0d867f745183388c72031_result,46.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,987.0,f,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,False,lp,3000.0,321.3,287.3327096511259,322.3,296.07114317029976,321.3,True
66e0d867f745183388c72031_result,47.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,883.0,f,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,False,gt,3000.0,553.4711431702997,282.51,500.0,553.4711431702997,553.4711431702997,False
66e0d867f745183388c72031_result,48.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,1561.0,j,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,False,gt,3000.0,510.8711431702997,369.03,500.0,510.8711431702997,510.8711431702997,True
66e0d867f745183388c72031_result,49.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,504.0,j,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,False,mid,1000.0,605.4000000000001,300.0,604.4000000000001,667.6211431702998,605.4000000000001,False
66e0d867f745183388c72031_result,50.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,638.0,f,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,False,gt,1000.0,356.42114317029973,357.87,322.3,356.42114317029973,356.42114317029973,False
66e0d867f745183388c72031_result,51.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,643.0,j,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,True,mid,1000.0,605.4000000000001,300.0,395.5999999999999,349.97885682970036,394.5999999999999,False
66e0d867f745183388c72031_result,52.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,515.0,f,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,True,mid,1000.0,536.4288568297004,300.0,395.5999999999999,424.57885682970027,463.5711431702996,True
66e0d867f745183388c72031_result,53.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,764.0,j,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,False,gt,1000.0,650.0211431702996,404.58,604.4000000000001,650.0211431702996,650.0211431702996,True
66e0d867f745183388c72031_result,54.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,864.0,f,ballFalling,604.4000000000001,596.8711431702998,394.5,10.0,fallScene,True,lp,1000.0,603.4000000000001,215.50214355555383,395.5999999999999,403.1288568297002,396.5999999999999,True
66e0d867f745183388c72031_result,55.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,780.0,j,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,False,gt,1000.0,296.07114317029976,371.46,322.3,296.07114317029976,296.07114317029976,True
66e0d867f745183388c72031_result,56.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,965.0,j,ballFalling,322.3,308.07114317029976,253.89,2.0,fallScene,False,lp,1000.0,321.3,151.0,322.3,308.07114317029976,321.3,False
66e0d867f745183388c72031_result,57.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,623.0,f,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,False,gt,1000.0,553.4711431702997,282.51,500.0,553.4711431702997,553.4711431702997,False
66e0d867f745183388c72031_result,58.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,836.0,f,ballFalling,604.4000000000001,596.8711431702998,394.5,10.0,fallScene,False,mid,1000.0,536.4288568297004,300.0,604.4000000000001,596.8711431702998,536.4288568297004,True
66e0d867f745183388c72031_result,59.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,795.0,f,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,True,gt,1000.0,650.0211431702996,404.58,395.5999999999999,349.97885682970036,349.97885682970036,False
66e0d867f745183388c72031_result,60.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,595.0,j,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,False,mid,1000.0,536.4288568297004,300.0,604.4000000000001,575.4211431702997,536.4288568297004,False
66e0d867f745183388c72031_result,61.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,690.0,j,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,False,lp,1000.0,321.3,287.3327096511259,322.3,296.07114317029976,321.3,False
66e0d867f745183388c72031_result,62.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,642.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,False,lp,1000.0,323.3,297.4070551689986,322.3,356.42114317029973,323.3,False
66e0d867f745183388c72031_result,63.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,801.0,j,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,False,mid,1000.0,605.4000000000001,300.0,604.4000000000001,667.6211431702998,605.4000000000001,False
66e0d867f745183388c72031_result,64.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,741.0,f,ballFalling,604.4000000000001,596.8711431702998,394.5,10.0,fallScene,True,gt,1000.0,596.8711431702998,394.5,395.5999999999999,403.1288568297002,403.1288568297002,False
66e0d867f745183388c72031_result,65.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,750.0,j,ballFalling,500.0,453.6711431702998,210.33,5.0,fallScene,False,gt,1000.0,453.6711431702998,210.33,500.0,453.6711431702998,453.6711431702998,True
66e0d867f745183388c72031_result,66.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,918.0,f,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,True,lp,1000.0,501.0,151.0,500.0,489.1288568297003,499.0,True
66e0d867f745183388c72031_result,67.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,482.0,j,ballFalling,322.3,379.3711431702997,245.25,1.0,fallScene,False,lp,1000.0,323.3,217.74551669457017,322.3,379.3711431702997,323.3,False
66e0d867f745183388c72031_result,68.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,730.0,j,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,True,gt,1000.0,479.9211431702998,330.87,500.0,520.0788568297003,520.0788568297003,True
66e0d867f745183388c72031_result,69.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,868.0,j,ballFalling,322.3,379.3711431702997,245.25,1.0,fallScene,False,gt,1000.0,379.3711431702997,245.25,322.3,379.3711431702997,379.3711431702997,True
66e0d867f745183388c72031_result,70.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,981.0,f,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,True,lp,1000.0,321.3,287.3327096511259,677.7,703.9288568297002,678.7,True
66e0d867f745183388c72031_result,71.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,545.0,j,ballFalling,500.0,453.6711431702998,210.33,5.0,fallScene,True,mid,1000.0,499.0,300.0,500.0,546.3288568297003,501.0,False
66e0d867f745183388c72031_result,72.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,557.0,j,ballFalling,322.3,308.07114317029976,253.89,2.0,fallScene,False,gt,1000.0,308.07114317029976,253.89,322.3,308.07114317029976,308.07114317029976,True
66e0d867f745183388c72031_result,73.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,794.0,f,ballFalling,604.4000000000001,650.0211431702996,404.58,11.0,fallScene,True,mid,1000.0,605.4000000000001,300.0,395.5999999999999,349.97885682970036,394.5999999999999,True
66e0d867f745183388c72031_result,74.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,858.0,f,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,True,lp,1000.0,501.0,151.0,500.0,489.1288568297003,499.0,True
66e0d867f745183388c72031_result,75.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,783.0,j,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,True,lp,1000.0,603.4000000000001,151.0,395.5999999999999,424.57885682970027,396.5999999999999,False
66e0d867f745183388c72031_result,76.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,502.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,True,mid,1000.0,390.27114317029975,300.0,677.7,643.5788568297003,609.7288568297002,False
66e0d867f745183388c72031_result,77.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,537.0,j,ballFalling,322.3,296.07114317029976,371.46,3.0,fallScene,False,mid,1000.0,321.3,300.0,322.3,296.07114317029976,321.3,False
66e0d867f745183388c72031_result,78.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,831.0,f,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,True,lp,1000.0,499.0,189.92909825697632,500.0,520.0788568297003,501.0,True
66e0d867f745183388c72031_result,79.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,589.0,f,ballFalling,500.0,453.6711431702998,210.33,5.0,fallScene,False,lp,1000.0,499.0,151.0,500.0,453.6711431702998,499.0,True
66e0d867f745183388c72031_result,80.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,488.0,j,ballFalling,604.4000000000001,575.4211431702997,266.76,12.0,fallScene,False,gt,1000.0,575.4211431702997,266.76,604.4000000000001,575.4211431702997,575.4211431702997,True
66e0d867f745183388c72031_result,81.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,715.0,j,ballFalling,500.0,453.6711431702998,210.33,5.0,fallScene,True,gt,1000.0,453.6711431702998,210.33,500.0,546.3288568297003,546.3288568297003,True
66e0d867f745183388c72031_result,82.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,762.0,j,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,False,lp,1000.0,499.0,189.92909825697632,500.0,479.9211431702998,499.0,False
66e0d867f745183388c72031_result,83.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,658.0,f,ballFalling,500.0,453.6711431702998,210.33,5.0,fallScene,True,mid,1000.0,499.0,300.0,500.0,546.3288568297003,501.0,True
66e0d867f745183388c72031_result,84.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,622.0,j,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,False,mid,1000.0,501.0,300.0,500.0,553.4711431702997,501.0,False
66e0d867f745183388c72031_result,85.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,940.0,j,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,True,gt,1000.0,510.8711431702997,369.03,500.0,489.1288568297003,489.1288568297003,True
66e0d867f745183388c72031_result,86.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,737.0,j,ballFalling,500.0,510.8711431702997,369.03,8.0,fallScene,False,mid,1000.0,501.0,300.0,500.0,510.8711431702997,501.0,False
66e0d867f745183388c72031_result,87.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,978.0,f,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,False,lp,1000.0,605.4000000000001,151.0,604.4000000000001,667.6211431702998,605.4000000000001,True
66e0d867f745183388c72031_result,88.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,392.0,f,ballFalling,604.4000000000001,667.6211431702998,201.78,9.0,fallScene,True,lp,1000.0,605.4000000000001,151.0,395.5999999999999,332.3788568297002,394.5999999999999,True
66e0d867f745183388c72031_result,89.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,662.0,j,ballFalling,500.0,553.4711431702997,282.51,7.0,fallScene,True,mid,1000.0,501.0,300.0,500.0,446.5288568297003,499.0,False
66e0d867f745183388c72031_result,90.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,887.0,f,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,True,mid,1000.0,390.27114317029975,300.0,677.7,643.5788568297003,609.7288568297002,True
66e0d867f745183388c72031_result,91.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,474.0,f,ballFalling,322.3,308.07114317029976,253.89,2.0,fallScene,False,gt,1000.0,308.07114317029976,253.89,322.3,308.07114317029976,308.07114317029976,False
66e0d867f745183388c72031_result,92.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,779.0,f,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,True,mid,1000.0,499.0,300.0,500.0,520.0788568297003,501.0,True
66e0d867f745183388c72031_result,93.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,588.0,j,ballFalling,322.3,356.42114317029973,357.87,4.0,fallScene,True,gt,1000.0,356.42114317029973,357.87,677.7,643.5788568297003,643.5788568297003,True
66e0d867f745183388c72031_result,94.0,66e0d867f745183388c72031,67619bf32066d179f8b4b1ec,67894f336c17c953e4726a36,751.0,f,ballFalling,500.0,479.9211431702998,330.87,6.0,fallScene,True,gt,1000.0,479.9211431702998,330.87,500.0,520.0788568297003,520.0788568297003,False
