"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","15","165228","0.0-11.0-0.0-2.0-0.1","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","16","166652","0.0-11.0-0.0-2.0-1.1","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","1419","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","html-keyboard-response","17","168760","0.0-11.0-0.0-2.0-0.2","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","18","171053","0.0-11.0-0.0-2.0-1.2","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","2287","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","instructions","19","225274","0.0-11.0-0.0-3.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","[{""page_index"":0,""viewing_time"":50531},{""page_index"":1,""viewing_time"":3697}]","54228","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","231324","0.0-11.0-0.0-4.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","5532","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","21","242590","0.0-11.0-1.0-0.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","11264","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","22","250514","0.0-11.0-1.0-1.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","7921","","","","","","","","","","","","","","{""checkBallHitObstacle"":""No.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","23","256060","0.0-11.0-1.0-2.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","5543","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","24","263329","0.0-11.0-1.0-3.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","7267","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
