"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","15","198639","0.0-11.0-0.0-2.0-0.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","16","200900","0.0-11.0-0.0-2.0-1.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","2258","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","",""
"","","","","","html-keyboard-response","17","202475","0.0-11.0-0.0-2.0-0.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","",""
"","","","","","html-keyboard-response","18","204148","0.0-11.0-0.0-2.0-1.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","1671","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","",""
"","","","","","instructions","19","271899","0.0-11.0-0.0-3.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","[{""page_index"":0,""viewing_time"":36217},{""page_index"":1,""viewing_time"":31533}]","67750","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","277919","0.0-11.0-0.0-4.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","5514","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","21","306109","0.0-11.0-1.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","28187","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","22","311940","0.0-11.0-1.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","5829","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","23","318906","0.0-11.0-1.0-2.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","6966","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","24","422388","0.0-11.0-1.0-3.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","103481","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","25","437301","0.0-11.0-1.0-4.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","14911","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","26","446847","0.0-11.0-1.0-5.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","9545","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","",""
"","","","","","survey-multi-choice","27","474348","0.0-11.0-1.0-6.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","27500","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","",""
