"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","16","988605","0.0-11.0-0.0-2.0-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1484","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","html-keyboard-response","17","990182","0.0-11.0-0.0-2.0-0.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","18","990885","0.0-11.0-0.0-2.0-1.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","697","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","instructions","19","1000402","0.0-11.0-0.0-3.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":7163},{""page_index"":1,""viewing_time"":2353}]","9516","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","1005698","0.0-11.0-0.0-4.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","4790","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","0","","","","","","","","","","","","","",""
"","","","","","instructions","21","1013146","0.0-11.0-0.1-0.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":2825},{""page_index"":1,""viewing_time"":785},{""page_index"":2,""viewing_time"":1263},{""page_index"":3,""viewing_time"":2572}]","7446","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","1017235","0.0-11.0-0.1-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","3584","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","j","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","1018796","0.0-11.0-0.1-2.1-0.3","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","24","1019387","0.0-11.0-0.1-2.1-1.3","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","586","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","html-keyboard-response","25","1020945","0.0-11.0-0.1-2.1-0.4","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","26","1021848","0.0-11.0-0.1-2.1-1.4","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","898","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","html-keyboard-response","27","1023962","0.0-11.0-0.1-2.1-0.5","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","28","1024346","0.0-11.0-0.1-2.1-1.5","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","379","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","instructions","29","1029256","0.0-11.0-0.1-3.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":2972},{""page_index"":1,""viewing_time"":1937}]","4910","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","30","1030667","0.0-11.0-0.1-4.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","909","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","31","1044394","0.0-11.0-1.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","13701","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","32","1053054","0.0-11.0-1.0-1.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","8656","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","33","1058101","0.0-11.0-1.0-2.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","5044","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","34","1064281","0.0-11.0-1.0-3.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","6177","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","35","1073323","0.0-11.0-1.0-4.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","9039","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","36","1086042","0.0-11.0-1.0-5.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","12717","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""No, the time limit changes for each trial within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","37","1097778","0.0-11.0-1.0-6.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","11733","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","html-button-response","38","1099784","0.0-11.0-2.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","2004","","","","","","","","","","","","","<p>Oops! You did not pass the quiz.</p><p>You will now repeat the instructions and practice.</p>","0","","","","","","","","","","","failed","","",""
"","","","","","instructions","39","1113015","0.0-11.1-0.2-0.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":4142},{""page_index"":1,""viewing_time"":7591},{""page_index"":2,""viewing_time"":774},{""page_index"":3,""viewing_time"":721}]","13230","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","40","1115174","0.0-11.1-0.2-1.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1655","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","j","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","1117289","0.0-11.1-0.2-2.2-0.6","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","42","1118039","0.0-11.1-0.2-2.2-1.6","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","747","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","html-keyboard-response","43","1119602","0.0-11.1-0.2-2.2-0.7","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","44","1120472","0.0-11.1-0.2-2.2-1.7","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","865","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","html-keyboard-response","45","1122034","0.0-11.1-0.2-2.2-0.8","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","46","1123380","0.0-11.1-0.2-2.2-1.8","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1341","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","instructions","47","1163442","0.0-11.1-0.2-3.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":31814},{""page_index"":1,""viewing_time"":8246}]","40061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
