"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","16","173551","0.0-11.0-0.0-2.0-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","2754","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","html-keyboard-response","17","175128","0.0-11.0-0.0-2.0-0.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","18","178044","0.0-11.0-0.0-2.0-1.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","2914","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","instructions","19","214398","0.0-11.0-0.0-3.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":32471},{""page_index"":1,""viewing_time"":3883}]","36354","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","219454","0.0-11.0-0.0-4.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","4554","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","21","241603","0.0-11.0-1.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","22148","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","22","247067","0.0-11.0-1.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","5463","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","23","254193","0.0-11.0-1.0-2.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","7125","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","24","260143","0.0-11.0-1.0-3.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","5949","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","25","268903","0.0-11.0-1.0-4.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","8759","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""Before every individual trial.""}","","","","","","","","","","[0]","","","",""
