"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","survey-multi-choice","15","106960","0.0-7.0-1.0-2.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","3433","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","","","","","[0]","","","","","","","","","",""
"","","","","","instructions","16","112725","0.0-8.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","[{""page_index"":0,""viewing_time"":5763}]","5763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","115734","0.0-9.0-0.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.98624800000031","322.3","308.07114317029976","253.89","2","1","","",""
"","","","","","html-keyboard-response","18","119433","0.0-9.0-1.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","374.99000249831596","296.9899974150847","3698.399999976158","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","119433","0.0-9.0-1.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","374.99000249831596","296.9899974150847","3698.399999976158","","","","","","","","","","1","6","625","350"
"","","","","","html-keyboard-response","19","122437","0.0-9.0-0.1","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.98057499999983","500","510.8711431702997","369.03","8","2","","",""
"","","","","","html-keyboard-response","20","125324","0.0-9.0-1.1","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","451.0000023037409","259.99999997752957","2886.900000035763","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","125324","0.0-9.0-1.1","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","451.0000023037409","259.99999997752957","2886.900000035763","","","","","","","","","","2","4","500","350"
"","","","","","html-keyboard-response","21","128333","0.0-9.0-0.2","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.0133320000005","500","479.92114317029973","330.87","6","3","","",""
"","","","","","html-keyboard-response","22","131938","0.0-9.0-1.2","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","526.9899317524214","258.00992991373187","3604.599999964237","","","","","","","","","","","","",""
