"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","comprehensionCheck","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","90","313230","0.0-11.0-0.13","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.030210000001244","322.3","308.07114317029976","253.89","2","32","","",""
"","","","","","html-keyboard-response","91","315807","0.0-11.0-1.13","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","325.0099047915873","300.0013766276228","2577.2000000029802","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","91","315807","0.0-11.0-1.13","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","325.0099047915873","300.0013766276228","2577.2000000029802","","","","","","","","","","","32","3","500","250"
"","","","","","html-keyboard-response","92","318817","0.0-11.0-0.14","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.030240000000923","604.4000000000001","667.6211431702998","201.78","9","33","","",""
"","","","","","html-keyboard-response","93","321138","0.0-11.0-1.14","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","378.00328850129495","256.99055617878014","2320.5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","321138","0.0-11.0-1.14","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","378.00328850129495","256.99055617878014","2320.5","","","","","","","","","","","33","3","500","250"
"","","","","","html-keyboard-response","94","324141","0.0-11.0-0.15","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.030569999999138","322.3","356.42114317029973","357.87","4","34","","",""
"","","","","","html-keyboard-response","95","327187","0.0-11.0-1.15","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","661.9905949694077","246.99660214780246","3045.800000011921","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","95","327187","0.0-11.0-1.15","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","661.9905949694077","246.99660214780246","3045.800000011921","","","","","","","","","","","34","4","500","350"
"","","","","","html-keyboard-response","96","330190","0.0-11.0-0.16","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.029369999999762","322.3","308.07114317029976","253.89","2","35","","",""
"","","","","","html-keyboard-response","97","332371","0.0-11.0-1.16","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","683.0046557976202","306.00885005923817","2180.800000011921","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","97","332371","0.0-11.0-1.16","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","683.0046557976202","306.00885005923817","2180.800000011921","","","","","","","","","","","35","2","375","350"
"","","","","","html-keyboard-response","98","335373","0.0-11.0-0.17","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.030480000000097","500","479.92114317029973","330.87","6","36","","",""
"","","","","","html-keyboard-response","99","337648","0.0-11.0-1.17","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","521.0099997280784","307.9999262547673","2274.5999999940395","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","337648","0.0-11.0-1.17","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","521.0099997280784","307.9999262547673","2274.5999999940395","","","","","","","","","","","36","5","625","250"
"","","","","","html-button-response","100","338868","0.0-12.0","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","1219","","","","","","","","","","","","","0","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are halfway done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","101","341884","0.0-13.0-0.0","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.030390000001063","322.3","379.3711431702997","245.25","1","37","","",""
"","","","","","html-keyboard-response","102","344093","0.0-13.0-1.0","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","655.99","244.00000000967304","2208.7000000029802","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","102","344093","0.0-13.0-1.0","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","655.99","244.00000000967304","2208.7000000029802","","","","","","","","","","","37","3","500","250"
"","","","","","html-keyboard-response","103","347097","0.0-13.0-0.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.02990999999922","604.4000000000001","650.0211431702996","404.58000000000004","11","38","","",""
"","","","","","html-keyboard-response","104","349261","0.0-13.0-1.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","602.0088384611838","341.0046777776669","2163.9000000059605","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","104","349261","0.0-13.0-1.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","602.0088384611838","341.0046777776669","2163.9000000059605","","","","","","","","","","","38","6","625","350"
"","","","","","html-keyboard-response","105","352265","0.0-13.0-0.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.029820000000186","500","479.92114317029973","330.87","6","39","","",""
"","","","","","html-keyboard-response","106","354976","0.0-13.0-1.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","498.0069498202739","267.007190271077","2710.7999999970198","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","106","354976","0.0-13.0-1.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","498.0069498202739","267.007190271077","2710.7999999970198","","","","","","","","","","","39","2","375","350"
"","","","","","html-keyboard-response","107","357990","0.0-13.0-0.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.0302099999995","322.3","296.07114317029976","371.46","3","40","","",""
"","","","","","html-keyboard-response","108","360059","0.0-13.0-1.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","322.00782738527494","303.99377649296963","2067.9000000059605","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","108","360059","0.0-13.0-1.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","322.00782738527494","303.99377649296963","2067.9000000059605","","","","","","","","","","","40","1","375","250"
"","","","","","html-keyboard-response","109","363061","0.0-13.0-0.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.031260000000472","500","453.67114317029973","210.33","5","41","","",""
"","","","","","html-keyboard-response","110","365052","0.0-13.0-1.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","508.9999898458681","261.9900000051553","1990.2000000029802","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","110","365052","0.0-13.0-1.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","508.9999898458681","261.9900000051553","1990.2000000029802","","","","","","","","","","","41","3","500","250"
"","","","","","html-keyboard-response","111","368053","0.0-13.0-0.5","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.028859999999984","500","553.4711431702997","282.51","7","42","","",""
"","","","","","html-keyboard-response","112","370384","0.0-13.0-1.5","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","497.99832345731494","305.0098584585319","2331","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","112","370384","0.0-13.0-1.5","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","497.99832345731494","305.0098584585319","2331","","","","","","","","","","","42","6","625","350"
"","","","","","html-keyboard-response","113","373391","0.0-13.0-0.6","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.030269999998854","604.4000000000001","575.4211431702997","266.76","12","43","","",""
