"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","instructions","16","148258","0.0-8.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","[{""page_index"":0,""viewing_time"":5440}]","5440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","151270","0.0-9.0-0.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.02034000000043","500","453.67114317029973","210.33","5","1","","",""
"","","","","","html-keyboard-response","18","154596","0.0-9.0-1.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","577.9900003008619","323.999922429734","3325.100000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","154597","0.0-9.0-1.0","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","577.9900003008619","323.999922429734","3325.100000023842","","","","","","","","","","1","1","375","250"
"","","","","","html-keyboard-response","19","157604","0.0-9.0-0.1","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.003239999998485","500","453.67114317029973","210.33","5","2","","",""
"","","","","","html-keyboard-response","20","160644","0.0-9.0-1.1","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","496.9955456900205","322.9910468372847","3039.100000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","160644","0.0-9.0-1.1","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","496.9955456900205","322.9910468372847","3039.100000023842","","","","","","","","","","2","3","500","250"
"","","","","","html-keyboard-response","21","163649","0.0-9.0-0.2","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.00228000000003","500","479.92114317029973","330.87","6","3","","",""
"","","","","","html-keyboard-response","22","167130","0.0-9.0-1.2","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","442.009999999951","283.00000098996975","3479.7000000476837","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","167130","0.0-9.0-1.2","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","442.009999999951","283.00000098996975","3479.7000000476837","","","","","","","","","","3","4","500","350"
"","","","","","html-keyboard-response","23","170137","0.0-9.0-0.3","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","61.99417800000059","604.4000000000001","650.0211431702996","404.58000000000004","11","4","","",""
