"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","comprehensionCheck","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","167","1053637","0.0-15.0-1.14","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","reconstruct","","","","","","522.9900000451195","311.00003003976104","3017.300000190735","","","","","","","","","","","69","2","375","350"
"","","","","","html-keyboard-response","168","1056645","0.0-15.0-0.15","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","32.03205199999689","500","453.67114317029973","210.33","5","70","","",""
"","","","","","html-keyboard-response","169","1060716","0.0-15.0-1.15","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","","","","","","","573.9900004999749","330.0000999962446","4071","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","169","1060716","0.0-15.0-1.15","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","reconstruct","","","","","","573.9900004999749","330.0000999962446","4071","","","","","","","","","","","70","4","500","350"
"","","","","","html-keyboard-response","170","1063720","0.0-15.0-0.16","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","32.03205199999689","500","479.92114317029973","330.87","6","71","","",""
"","","","","","html-keyboard-response","171","1067120","0.0-15.0-1.16","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","","","","","","","511.0000198249158","310.9900000196514","3399.7999997138977","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","171","1067120","0.0-15.0-1.16","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","reconstruct","","","","","","511.0000198249158","310.9900000196514","3399.7999997138977","","","","","","","","","","","71","3","500","250"
"","","","","","html-keyboard-response","172","1070124","0.0-15.0-0.17","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","32.03205199999689","322.3","308.07114317029976","253.89","2","72","","",""
"","","","","","html-keyboard-response","173","1073150","0.0-15.0-1.17","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","","","","","","","476.9999707496929","373.9900000427791","3026.2999997138977","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","173","1073150","0.0-15.0-1.17","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","","","","","","","","","","","","","","","","","reconstruct","","","","","","476.9999707496929","373.9900000427791","3026.2999997138977","","","","","","","","","","","72","3","500","250"
"","","","","","survey-text","174","1156909","0.0-16.0","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","83757","","","","","","","","","","","","","{""Summary"":""place the triangle where we think the ball hit it""}","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","175","1178938","0.0-17.0","5ec885ed5583f336538f0a23","64d3ef96556dbe1f0e02b5aa","64da90e0232da71eb99886dd","","22028","","","","","","","","","","","","","{""Comments"":""""}","","","","","","","","","","","","","","","","","","","","","","","","",""
