"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","37","184487","0.0-6.0-1.11","","","","","","","","","","","","","","","","586.0099994992644","276.99989992771293","2708.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","37","184487","0.0-6.0-1.11","","","","","","","","","","reconstruct","","","","","","586.0099994992644","276.99989992771293","2708.300000190735","","","","","","","","","3","500","250","90.1482923297495","173.96628517940113","118.00100829586307","true"
"","","","","","html-keyboard-response","38","187492","0.0-6.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","39","190197","0.0-6.0-1.12","","","","","","","","","","","","","","","","362.00999999999993","258.00000004137894","2704.2999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","190197","0.0-6.0-1.12","","","","","","","","","","reconstruct","","","","","","362.00999999999993","258.00000004137894","2704.2999997138977","","","","","","","","","2","375","350","92.91254001686896","217.0196586249499","213.5908556762888","true"
"","","","","","html-keyboard-response","40","193205","0.0-6.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","41","196163","0.0-6.0-1.13","","","","","","","","","","","","","","","","480.009999500038","259.99990000505454","2957.0999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","196163","0.0-6.0-1.13","","","","","","","","","","reconstruct","","","","","","480.009999500038","259.99990000505454","2957.0999999046326","","","","","","","","","6","625","350","170.65203849962987","221.04589134967412","56.2212977373407","true"
"","","","","","html-keyboard-response","42","199169","0.0-6.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","43","202719","0.0-6.0-1.14","","","","","","","","","","","","","","","","353.99990001125303","322.99000049989996","3549.7999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","43","202719","0.0-6.0-1.14","","","","","","","","","","reconstruct","","","","","","353.99990001125303","322.99000049989996","3549.7999997138977","","","","","","","","","5","625","250","280.65743240984415","156.59193467592334","307.05944769678354","false"
"","","","","","html-keyboard-response","44","205732","0.0-6.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","45","208851","0.0-6.0-1.15","","","","","","","","","","","","","","","","691.0000004158102","311.00999999999135","3118.0999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","208851","0.0-6.0-1.15","","","","","","","","","","reconstruct","","","","","","691.0000004158102","311.00999999999135","3118.0999999046326","","","","","","","","","5","625","250","89.87891941320773","350.6375970361613","399.5284780653887","false"
"","","","","","html-keyboard-response","46","211862","0.0-6.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","47","216517","0.0-6.0-1.16","","","","","","","","","","","","","","","","382.0000126688411","245.009999991975","4653.900000095367","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","216517","0.0-6.0-1.16","","","","","","","","","","reconstruct","","","","","","382.0000126688411","245.009999991975","4653.900000095367","","","","","","","","","5","625","250","243.05121670755625","52.33508043884061","194.64017114874147","false"
"","","","","","html-keyboard-response","48","219526","0.0-6.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","49","222405","0.0-6.0-1.17","","","","","","","","","","","","","","","","657.9999949269703","264.9900000012868","2878.9000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","49","222405","0.0-6.0-1.17","","","","","","","","","","reconstruct","","","","","","657.9999949269703","264.9900000012868","2878.9000000953674","","","","","","","","","1","375","250","283.3967135107671","67.04180767648283","350.1048575666589","false"
"","","","","","html-button-response","50","225806","0.0-7.0","","","","3398","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are doing great! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","228820","0.0-8.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","52","231665","0.0-8.0-1.0","","","","","","","","","","","","","","","","480.0000000272775","280.01","2844.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","52","231665","0.0-8.0-1.0","","","","","","","","","","reconstruct","","","","","","480.0000000272775","280.01","2844.300000190735","","","","","","","","","3","500","250","36.06383366904993","62.57845677178917","73.51366454437198","false"
"","","","","","html-keyboard-response","53","234669","0.0-8.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","54","237710","0.0-8.0-1.1","","","","","","","","","","","","","","","","600.0070696321205","270.99292749678824","3040.7000002861023","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","237710","0.0-8.0-1.1","","","","","","","","","","reconstruct","","","","","","600.0070696321205","270.99292749678824","3040.7000002861023","","","","","","","","","6","625","350","82.86594037299903","154.2262307298703","96.75790548116456","true"
"","","","","","html-keyboard-response","55","240713","0.0-8.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","56","243549","0.0-8.0-1.2","","","","","","","","","","","","","","","","645.0071061592249","310.9929641986192","2834.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","243549","0.0-8.0-1.2","","","","","","","","","","reconstruct","","","","","","645.0071061592249","310.9929641986192","2834.4000000953674","","","","","","","","","2","375","350","272.81016516707945","280.384745645512","93.72125605879047","true"
"","","","","","html-keyboard-response","57","246560","0.0-8.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","58","249917","0.0-8.0-1.3","","","","","","","","","","","","","","","","331.01","249.99999999629958","3355.7999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","58","249917","0.0-8.0-1.3","","","","","","","","","","reconstruct","","","","","","331.01","249.99999999629958","3355.7999997138977","","","","","","","","","6","625","350","310.5319952931422","331.1812681770825","23.266354520686605","true"
"","","","","","html-keyboard-response","59","252923","0.0-8.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","60","255982","0.0-8.0-1.4","","","","","","","","","","","","","","","","602.9999995056583","282.00999999998777","3057.7999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","255982","0.0-8.0-1.4","","","","","","","","","","reconstruct","","","","","","602.9999995056583","282.00999999998777","3057.7999997138977","","","","","","","","","6","625","350","71.46075931413478","52.64487236707649","112.65683725359156","false"
"","","","","","html-keyboard-response","61","258987","0.0-8.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","62","262593","0.0-8.0-1.5","","","","","","","","","","","","","","","","334.9901095399071","260.00147607559103","3605.3999996185303","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","262593","0.0-8.0-1.5","","","","","","","","","","reconstruct","","","","","","334.9901095399071","260.00147607559103","3605.3999996185303","","","","","","","","","4","500","350","187.9574373581005","159.76195917689645","46.76838881670796","false"
"","","","","","html-keyboard-response","63","265600","0.0-8.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
