"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","16","121796","0.0-11.0-0.0-2.0-1.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","917","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","html-keyboard-response","17","123908","0.0-11.0-0.0-2.0-0.2","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","18","124825","0.0-11.0-0.0-2.0-1.2","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","915","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","instructions","19","138790","0.0-11.0-0.0-3.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","[{""page_index"":0,""viewing_time"":5708},{""page_index"":1,""viewing_time"":8256}]","13965","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","142360","0.0-11.0-0.0-4.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3067","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","21","151157","0.0-11.0-1.0-0.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","8796","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","22","153258","0.0-11.0-1.0-1.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","2100","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","23","156187","0.0-11.0-1.0-2.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","2927","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","24","158710","0.0-11.0-1.0-3.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","2522","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","25","162187","0.0-11.0-1.0-4.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3476","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""You won't be notified about the time limit.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","26","165483","0.0-11.0-1.0-5.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3295","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","27","179238","0.0-11.0-1.0-6.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","13755","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","html-button-response","28","180552","0.0-11.0-2.0-0.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1313","","","","","","","","","","","","","<p>Oops! You did not pass the quiz.</p><p>You will now repeat the instructions and practice.</p>","0","","","","","","","","","","","failed","","",""
"","","","","","instructions","29","186099","0.0-11.1-0.1-0.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","[{""page_index"":0,""viewing_time"":2747},{""page_index"":1,""viewing_time"":1220},{""page_index"":2,""viewing_time"":961},{""page_index"":3,""viewing_time"":617}]","5546","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","189832","0.0-11.1-0.1-1.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3229","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","f","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","191374","0.0-11.1-0.1-2.1-0.3","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","32","194451","0.0-11.1-0.1-2.1-1.3","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3075","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","html-keyboard-response","33","196020","0.0-11.1-0.1-2.1-0.4","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","34","197940","0.0-11.1-0.1-2.1-1.4","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1918","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","html-keyboard-response","35","200049","0.0-11.1-0.1-2.1-0.5","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","36","201185","0.0-11.1-0.1-2.1-1.5","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1134","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","instructions","37","224438","0.0-11.1-0.1-3.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","[{""page_index"":0,""viewing_time"":21637},{""page_index"":1,""viewing_time"":1616}]","23254","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","38","225720","0.0-11.1-0.1-4.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","776","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","39","229710","0.0-11.1-1.1-0.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3989","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","40","231563","0.0-11.1-1.1-1.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1852","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","41","233313","0.0-11.1-1.1-2.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1750","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","42","235891","0.0-11.1-1.1-3.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","2577","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","43","239343","0.0-11.1-1.1-4.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3452","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","44","242528","0.0-11.1-1.1-5.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","3185","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","45","249895","0.0-11.1-1.1-6.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","7365","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","instructions","46","273745","0.0-12.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","[{""page_index"":0,""viewing_time"":2476},{""page_index"":1,""viewing_time"":8187},{""page_index"":2,""viewing_time"":7765},{""page_index"":3,""viewing_time"":5421}]","23850","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","47","277135","0.0-13.0-0.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","[{""page_index"":0,""viewing_time"":3389}]","3389","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","280088","0.0-13.0-1.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","2952","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <strong>3 second(s)</strong> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","49","281669","0.0-13.0-2.0-0.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","50","282986","0.0-13.0-2.0-1.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1313","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","gt","3000","","","","",""
"","","","","","html-keyboard-response","51","284550","0.0-13.0-2.0-0.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","584","536","296","1","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","52","285324","0.0-13.0-2.0-1.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","773","","","","","","","","","","","","","","j","yesOrNo_prac","","","","1","","","close gt","3000","","","","",""
"","","","","","html-keyboard-response","53","286880","0.0-13.0-2.0-0.2","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","54","287520","0.0-13.0-2.0-1.2","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","636","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","far gt","3000","","","","",""
"","","","","","html-keyboard-response","55","289324","0.0-13.0-3.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","1803","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <strong>1 second(s)</strong> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","290892","0.0-13.0-4.0-0.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","57","291266","0.0-13.0-4.0-1.0","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","371","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","58","293375","0.0-13.0-4.0-0.1","66e0d867f745183388c72031","67619bf32066d179f8b4b1ec","67894f336c17c953e4726a36","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","334","350","3","fallScene","true","","","","","","",""
